id,result,user_email,company_name,name,main_category,company_URL,linkedin_URL,category,message,twitter_URL,pricing,image,company_description,referrenceId
121,Accepted,,Harpa AI,,Action,https://harpa.ai/,https://www.linkedin.com/company/harpa-ai/?originalSubdomain=fi,AI Agent,,https://twitter.com/HarpaAI,https://harpa.ai/pricing,https://firebasestorage.googleapis.com/v0/b/rock-star-tools-25g0k7.appspot.com/o/users%2FUpWS2PsVQrNFUAdW3GPd8A5WAH73%2Fuploads%2F1710490629247000.jpg?alt=media&token=9654cf82-5c72-4e9b-b611-82b84e9bbda0,"HARPA AI is a versatile Chrome extension that serves as an AI automation agent, enhancing your browsing experience with a variety of features. It allows you to chat with websites, PDFs, videos, write emails, SEO articles, tweets, and automate workflows. The extension is equipped with over 100 web-aware commands and can perform tasks like summarizing YouTube videos, generating content, and monitoring price changes. HARPA AI operates with a hybrid AI engine that includes OpenAI’s GPT-3 & GPT-4, ChatGPT, Claude2, and Google Gemini, offering a comprehensive toolset for productivity, marketing, e-commerce, and more.",Jo124YmhCIIYhwu1utAd
122,Accepted,,DALL·E 3,,Images,https://chat.openai.com,https://www.linkedin.com/company/dall-e-open-ai/about/,Image Generation,,https://twitter.com/dalle_openai,https://openai.com/pricing,https://firebasestorage.googleapis.com/v0/b/rock-star-tools-25g0k7.appspot.com/o/users%2FUpWS2PsVQrNFUAdW3GPd8A5WAH73%2Fuploads%2F1710435461049000.jpeg?alt=media&token=19770a51-0d3f-497d-ae6c-c5641cb47cc3,"DALL·E 3 is an AI system by OpenAI that generates images from text prompts, building on its predecessor DALL·E 2 with improved fidelity and quality. It understands more nuanced descriptions, allowing for highly accurate image creation. DALL·E 3 is integrated with ChatGPT, enabling users to refine prompts for better results. It also includes safety features to limit the generation of harmful content and respects the style of living artists.",K0xdkji2c0aByB3pdiwy
123,Accepted,,Kaiber,,Video,,https://www.linkedin.com/company/kaiber-ai,Content creation,,https://x.com/KaiberAI,https://kaiber.ai/pricing,https://firebasestorage.googleapis.com/v0/b/rock-star-tools-25g0k7.appspot.com/o/users%2FQzHkqn1BvRUvTkEyL7FW3McEjGq1%2Fuploads%2F1722009045052000.jpg?alt=media&token=202b8465-46f8-41ba-8a2d-f73c5ac85ef0,"Kaiber.ai is a creative AI platform that transforms ideas into visual content, such as videos and images. It caters to artists, musicians, and creators, offering tools to produce unique and engaging multimedia content. The platform aims to enhance creativity through advanced AI technologies, providing an accessible and user-friendly experience.",K9lqds9wy1y69QrLbeQK
124,Accepted,,Hootsuite,,Action,,https://www.linkedin.com/company/hootsuite,Social Media management,,https://x.com/hootsuite,https://www.hootsuite.com/plans,https://firebasestorage.googleapis.com/v0/b/rock-star-tools-25g0k7.appspot.com/o/users%2FQzHkqn1BvRUvTkEyL7FW3McEjGq1%2Fuploads%2F1722234710568000.png?alt=media&token=d7bd088a-01ca-469e-995f-ffeeea3e5204,"Hootsuite is a social media management platform that helps businesses and individuals schedule posts, manage multiple accounts, track analytics, and engage with their audience across various social networks. It offers tools for content creation, monitoring social media trends, and measuring campaign performance to enhance social media strategies.
",KJyLGiQqQCnfbBRZTtpQ
125,Accepted,,Murf,,Audio,https://murf.ai/,https://www.linkedin.com/company/murf-ai,Text to Speech,,https://twitter.com/intent/follow?screen_name=MURFAISTUDIO,https://murf.ai/pricing,https://firebasestorage.googleapis.com/v0/b/rock-star-tools-25g0k7.appspot.com/o/users%2FUpWS2PsVQrNFUAdW3GPd8A5WAH73%2Fuploads%2F1710433610788000.jpg?alt=media&token=f57becc9-becb-481f-8c3f-c41faa98dc33,"Murf AI is an innovative text-to-speech platform that offers a wide range of lifelike AI voices for various content creation needs. It provides over 120 voices in more than 20 languages, suitable for podcasts, videos, and professional presentations. The platform is user-friendly, allowing creators to produce high-quality voiceovers with features like pitch and emphasis control, without the need for voice artists or complex recording equipment. Murf AI is designed with security and collaboration in mind, making it a reliable choice for individual creators and enterprises alike.",KOtrlaV7pRk1izPSOofS
126,Accepted,,Siro,,Audio,https://siro.ai/ (only available for teams at the moment - contact us to get a deal!),,Meeting assistant,,,,https://firebasestorage.googleapis.com/v0/b/rock-star-tools-25g0k7.appspot.com/o/users%2FUpWS2PsVQrNFUAdW3GPd8A5WAH73%2Fuploads%2F1710491083662000.png?alt=media&token=603bb9b5-6db1-4b76-b2d4-18246d361dd3,"Siro.ai is an AI-powered coaching platform designed to elevate the performance of field sales teams. It records in-person sales conversations and uses AI to analyze and highlight key moments, allowing sales representatives to learn from top performers. The AI surfaces real audio examples to help reps improve their sales techniques between appointments, which has been shown to increase sales by 36%. Siro.ai provides strategic insights into every customer conversation, going beyond traditional dashboards to offer a comprehensive view of what’s working in the field and where opportunities are being missed.",KQKt4DbHBcl75BCQc08w
127,Accepted,,Pika,,Video,,https://www.linkedin.com/company/pika-labs/,Video Generation,,https://twitter.com/pika_labs,https://pika.art/pricing,https://firebasestorage.googleapis.com/v0/b/rock-star-tools-25g0k7.appspot.com/o/users%2FQzHkqn1BvRUvTkEyL7FW3McEjGq1%2Fuploads%2F1722010645176000.jpeg?alt=media&token=53d8312a-2670-45e7-8a3e-d3e62b625aab,"The Pika.art tool is an AI-powered video creation platform that allows users to generate high-quality, dynamic videos from text prompts, images, or existing video content. The platform leverages advanced generative AI models to transform simple inputs into visually stunning, cinematic-style videos that can be used for a variety of applications, such as social media content, marketing materials, educational resources, and more.",L5peuIGN4DF8lX6CLWq8
128,Accepted,,Summarize AI,,Text,https://chromewebstore.google.com/detail/summarize-ai/pcndedfdmllnllkgbohdhhjoeigbgmod,,Writing assistant,,,,https://firebasestorage.googleapis.com/v0/b/rock-star-tools-25g0k7.appspot.com/o/users%2FQzHkqn1BvRUvTkEyL7FW3McEjGq1%2Fuploads%2F1723019439874000.png?alt=media&token=bdb8db7f-4c99-4b84-93dd-6d6fb608d3a5,A Chrome extension that summarizes web content and articles quickly.,L81NDX4vQozGwoC5vfta
129,Accepted,,AI-PRO,,Action,https://ai-pro.org,,All in one generation tool.,,https://twitter.com/AIProOfficial,https://ai-pro.org/subscription-plan/?emailid=&ihc_register=&utm_source=,https://firebasestorage.googleapis.com/v0/b/rock-star-tools-25g0k7.appspot.com/o/users%2FUpWS2PsVQrNFUAdW3GPd8A5WAH73%2Fuploads%2F1710836739602000.jpg?alt=media&token=202bccb8-eb4c-4301-8496-934ef792da5f,"platform that focuses on artificial intelligence (AI) and offers resources and tools for AI enthusiasts and professionals. It seems to provide a variety of services and has received mixed customer reviews. Some users have praised it for its usefulness in business and learning, while others have faced issues with subscription services and technical glitches.",LGdaid1hihGPOlxgFQEP
130,Accepted,,Riverside.fm,,Video,,https://www.linkedin.com/company/riverside-fm/,Content creation,,https://x.com/riversidedotfm,https://riverside.fm/pricing,https://firebasestorage.googleapis.com/v0/b/rock-star-tools-25g0k7.appspot.com/o/users%2FQzHkqn1BvRUvTkEyL7FW3McEjGq1%2Fuploads%2F1722010963408000.jpeg?alt=media&token=fcad8b9c-2d00-4db9-95b7-248a8df2f8aa,"Riverside.fm is an all-in-one online podcast and video recording studio that offers high-quality audio and video recording, even with unstable internet connections. It provides tools for editing, transcribing, and creating AI-powered social media clips. Riverside is ideal for podcasters, video creators, and marketers looking to produce professional content with ease.",LJts1OmptEYqdNThNmcY
131,Accepted,,IR CRM,,Action,,,Workflow,,,https://ir-crm.com/#plans,https://firebasestorage.googleapis.com/v0/b/rock-star-tools-25g0k7.appspot.com/o/users%2FQzHkqn1BvRUvTkEyL7FW3McEjGq1%2Fuploads%2F1722251815909000.png?alt=media&token=1cf3a07e-1f03-4ad2-8783-125c57e52bc7,"IR CRM by Industry Rockstar is an all-in-one sales and marketing platform that integrates AI workflows to enhance business operations. It consolidates multiple tools for sales funnels, web-building, SMS, calling, appointment booking, and workflow management into a single platform. This solution aims to increase leads, sales, and productivity while reducing operational hours and costs.",LdawKi2CyKmeTVZOtZTm
132,Accepted,,Keap,,Action,,https://www.linkedin.com/company/keap-growing/,Productivity,,https://x.com/keapgrowing,https://keap.com/pricing,https://firebasestorage.googleapis.com/v0/b/rock-star-tools-25g0k7.appspot.com/o/users%2FQzHkqn1BvRUvTkEyL7FW3McEjGq1%2Fuploads%2F1722013918981000.png?alt=media&token=801fbf76-84c8-4330-95bb-b8419d68a9cd,"Keap is a CRM and marketing automation platform designed for small businesses. It offers tools for managing customer relationships, automating marketing tasks, handling email campaigns, and processing sales. Keap aims to streamline business operations, enhance customer engagement, and boost sales efficiency through its integrated solutions and user-friendly interface.
",LkxQJ27rCtUoonR2q7NR
133,Accepted,,OpenAI Translator,,Text,https://chrome.google.com/webstore/detail/openai-translator/ogjibjphoadhljaoicdnjnmgokohngcc,,Writing assistant,,,https://openai.com/pricing,https://firebasestorage.googleapis.com/v0/b/rock-star-tools-25g0k7.appspot.com/o/users%2FUpWS2PsVQrNFUAdW3GPd8A5WAH73%2Fuploads%2F1710501178356000.png?alt=media&token=0a67779d-0d06-4ea0-9a52-f67c541da054,Chrome extension that uses the ChatGPT API to translate prompts,LzmKQUPlpwpCZvzVGrBL
134,Accepted,,Merlin AI,,Text,https://chrome.google.com/webstore/detail/chatgpt-app-for-chrome-wi/camppjleccjaphfdbohjdohecfnoikec,https://www.linkedin.com/company/merlin-ai-assistant/,Conversational AI,,https://twitter.com/foyerwork,https://www.getmerlin.in/pricing,https://firebasestorage.googleapis.com/v0/b/rock-star-tools-25g0k7.appspot.com/o/users%2FUpWS2PsVQrNFUAdW3GPd8A5WAH73%2Fuploads%2F1710432700413000.jpeg?alt=media&token=c1829cad-9905-464a-92ce-acbbf4b5bafc,"Blog & Youtube summarizer, AI writer for Gmail, Twitter & LinkedIn, show responses from ChatGPT alongside Google, Bing, DuckDuckGo, Baidu and other search engines, with just a Ctrl+M or Cmd+M.",M0CdGItjif9YgMlYhP7j
135,Accepted,,ScrapingAnt,,Action,https://scrapingant.com,,Data Scraping,,https://twitter.com/ScrapingAnt,https://scrapingant.com/#pricing,https://firebasestorage.googleapis.com/v0/b/rock-star-tools-25g0k7.appspot.com/o/users%2FUpWS2PsVQrNFUAdW3GPd8A5WAH73%2Fuploads%2F1710502926755000.png?alt=media&token=923fd1f1-35cb-4b6e-8c28-eee071e50313,"ScrapingAnt is a robust web scraping API that provides a solution for tasks of varying complexity. It utilizes millions of proxies worldwide and a cluster of headless browsers to deliver an efficient web harvesting and scraping experience. The service also offers custom software development and boasts features like Chrome page rendering, rotating proxies, JavaScript execution, and CAPTCHA avoidance. ScrapingAnt is designed to save time and money for its clients, ensuring a 99.99% uptime over the last year and a high anti-scraping avoidance rate.",MKRWTQ31FNtr01TeF90B
136,Accepted,,Video2Quiz,,Action,http://video2quiz.com,,Quiz Generator,,,,https://firebasestorage.googleapis.com/v0/b/rock-star-tools-25g0k7.appspot.com/o/users%2FUpWS2PsVQrNFUAdW3GPd8A5WAH73%2Fuploads%2F1710501455096000.jpg?alt=media&token=e4353de0-d836-4fec-99be-b5fe57883d13,"Video2Quiz is an online platform that allows users to create quizzes based on any video content. It emphasizes the importance of validating learning through quizzes, distinguishing mere information from actual knowledge. The platform is designed to make the quiz creation process simple and quick, enabling educators and professionals to assess understanding and reinforce learning effectively.",MO9fJmmXHiM3ux8X8k9H
137,Accepted,,Soundful,,Audio,https://soundful.com,https://www.linkedin.com/company/soundful/,Music Generation,,https://twitter.com/soundfulmusic,https://soundful.com/pricing/,https://firebasestorage.googleapis.com/v0/b/rock-star-tools-25g0k7.appspot.com/o/users%2FUpWS2PsVQrNFUAdW3GPd8A5WAH73%2Fuploads%2F1710500222917000.jpg?alt=media&token=da06c70b-6d7b-4455-ad7e-bb8352babd2e,"Soundful is an AI Music Generator that empowers creators to produce royalty-free music for various content types, such as videos, streams, podcasts, and more. It offers a user-friendly platform where you can leverage AI to generate music at the click of a button, with a variety of themes and moods to choose from. Soundful provides different subscription plans, including a free option with access to over 25 styles and three downloads per month. The Content Creator plan, aimed at social media creators and businesses, offers access to premium content, 150+ styles, and 100 downloads per month. Soundful’s mission is to innovate and elevate music creation, making it accessible and customizable for creators and brands.",Mj06zLER38ej14MgAT1B
